Weekday,TimestampDetected,Brand,StoreAddress,InventoryQty
Friday,2026-02-20 12:48:05,ELIJAH CRAIG 18Y,"704 Money Ct., Knightdale, NC 27545",6
Friday,2026-02-20 12:48:05,ELIJAH CRAIG 18Y,"1415 E. Williams St., Apex, NC 27617",6
Friday,2026-02-20 12:48:05,ELIJAH CRAIG 18Y,"1505 Banyon Pl., Wendell, NC 27571",6
Friday,2026-02-20 12:48:05,BUFFALO TRACE BOURBON WHISKEY,"6494 Tryon Rd., Cary, NC 27511",36
Friday,2026-02-20 12:48:05,BUFFALO TRACE BOURBON WHISKEY,"704 Money Ct., Knightdale, NC 27545",36
Friday,2026-02-20 12:48:05,BUFFALO TRACE BOURBON WHISKEY,"1415 E. Williams St., Apex, NC 27617",36
Friday,2026-02-20 12:48:05,BUFFALO TRACE BOURBON WHISKEY,"1505 Banyon Pl., Wendell, NC 27571",36
Monday,2026-02-23 09:20:18,PENELOPE COOPER SERIES HAVANA,"3320 Olympia Dr., Raleigh, NC 27603",2
Monday,2026-02-23 09:20:18,PENELOPE COOPER SERIES HAVANA,"200 New Rand Road, Garner, NC 27529",2
Monday,2026-02-23 09:20:18,E.H. TAYLOR JR. SMALL BATCH,"200 New Rand Road, Garner, NC 27529",2
Monday,2026-02-23 09:20:18,BLANTON'S BOURBON,"3320 Olympia Dr., Raleigh, NC 27603",2
Monday,2026-02-23 09:20:18,EAGLE RARE 10Y,"3320 Olympia Dr., Raleigh, NC 27603",9
Monday,2026-02-23 09:20:18,ELIJAH CRAIG 18Y,"3320 Olympia Dr., Raleigh, NC 27603",4
Monday,2026-02-23 09:20:18,ELIJAH CRAIG 18Y,"200 New Rand Road, Garner, NC 27529",4
Monday,2026-02-23 09:20:18,BUFFALO TRACE BOURBON WHISKEY,"3320 Olympia Dr., Raleigh, NC 27603",28
Monday,2026-02-23 09:20:18,BUFFALO TRACE BOURBON WHISKEY,"200 New Rand Road, Garner, NC 27529",27
Tuesday,2026-02-24 10:20:35,PENELOPE COOPER SERIES HAVANA,"7911 ACC Blvd., Raleigh, NC 27617",6
Tuesday,2026-02-24 10:20:35,BLANTON'S BOURBON,"1601-61 Cross Link Rd., Raleigh, NC 27610",6
Tuesday,2026-02-24 10:20:35,BLANTON'S BOURBON,"7911 ACC Blvd., Raleigh, NC 27617",5
Tuesday,2026-02-24 10:20:35,EAGLE RARE 10Y,"1601-61 Cross Link Rd., Raleigh, NC 27610",18
Tuesday,2026-02-24 10:20:35,EAGLE RARE 10Y,"7911 ACC Blvd., Raleigh, NC 27617",17
Tuesday,2026-02-24 10:20:35,ELIJAH CRAIG 18Y,"1601-61 Cross Link Rd., Raleigh, NC 27610",6
Tuesday,2026-02-24 10:20:35,ELIJAH CRAIG 18Y,"7911 ACC Blvd., Raleigh, NC 27617",4
Tuesday,2026-02-24 10:20:35,BUFFALO TRACE BOURBON WHISKEY,"1601-61 Cross Link Rd., Raleigh, NC 27610",36
Tuesday,2026-02-24 10:20:35,BUFFALO TRACE BOURBON WHISKEY,"7911 ACC Blvd., Raleigh, NC 27617",36
Friday,2026-03-06 14:47:52,PENELOPE COOPER SERIES HAVANA,"3320 Olympia Dr., Raleigh, NC 27603",2
Friday,2026-03-06 14:47:52,PENELOPE COOPER SERIES HAVANA,"200 New Rand Road, Garner, NC 27529",2
Friday,2026-03-06 14:47:52,PENELOPE COOPER SERIES HAVANA,"7911 ACC Blvd., Raleigh, NC 27617",6
Friday,2026-03-06 14:47:52,WOODFORD RESERVE MASTERS COLL. SWEET OAK,"2109-106 Avent Ferry Rd., Raleigh, NC 27606",6
Wednesday,2026-03-18 07:10:26,OLD FORESTER 1924,"7200 Sandy Fork Rd., Raleigh, NC 27609",6
Wednesday,2026-03-18 07:10:26,E.H. TAYLOR JR. SMALL BATCH,"7200 Sandy Fork Rd., Raleigh, NC 27609",6
Wednesday,2026-03-18 07:10:26,BLANTON'S BOURBON,"7200 Sandy Fork Rd., Raleigh, NC 27609",4
Wednesday,2026-03-18 07:10:26,EAGLE RARE 10Y,"7200 Sandy Fork Rd., Raleigh, NC 27609",18
Wednesday,2026-03-18 07:10:26,BUFFALO TRACE BOURBON WHISKEY,"7200 Sandy Fork Rd., Raleigh, NC 27609",36
Thursday,2026-03-19 07:06:47,OLD FORESTER 1924,"7911 ACC Blvd., Raleigh, NC 27617",2
Thursday,2026-03-19 07:06:47,OLD FORESTER 1924,"100 Village Walk Dr., Holly Springs, NC 27540",6
Thursday,2026-03-19 07:06:47,OLD FORESTER 1924,"2109-106 Avent Ferry Rd., Raleigh, NC 27606",6
Thursday,2026-03-19 07:06:47,OLD FORESTER 1924,"1222 New Bern Ave., Raleigh, NC 27401",6
Thursday,2026-03-19 07:06:47,E.H. TAYLOR JR. SMALL BATCH,"100 Village Walk Dr., Holly Springs, NC 27540",5
Thursday,2026-03-19 07:06:47,BLANTON'S BOURBON,"100 Village Walk Dr., Holly Springs, NC 27540",4
Thursday,2026-03-19 07:06:47,BLANTON'S BOURBON,"4009 Davis Dr., Morrisville, NC 27560",2
Thursday,2026-03-19 07:06:47,BLANTON'S BOURBON,"2109-106 Avent Ferry Rd., Raleigh, NC 27606",6
Thursday,2026-03-19 07:06:47,EAGLE RARE 10Y,"100 Village Walk Dr., Holly Springs, NC 27540",23
Thursday,2026-03-19 07:06:47,EAGLE RARE 10Y,"4009 Davis Dr., Morrisville, NC 27560",10
Thursday,2026-03-19 07:06:47,EAGLE RARE 10Y,"2109-106 Avent Ferry Rd., Raleigh, NC 27606",24
Thursday,2026-03-19 07:06:47,EAGLE RARE 10Y,"3615 SW Cary Parkway , Cary, NC 27513",3
Thursday,2026-03-19 07:06:47,EAGLE RARE 10Y,"1222 New Bern Ave., Raleigh, NC 27401",21
Thursday,2026-03-19 07:06:47,ELIJAH CRAIG 18Y,"4009 Davis Dr., Morrisville, NC 27560",3
Thursday,2026-03-19 07:06:47,BUFFALO TRACE BOURBON WHISKEY,"100 Village Walk Dr., Holly Springs, NC 27540",36
Thursday,2026-03-19 07:06:47,BUFFALO TRACE BOURBON WHISKEY,"2109-106 Avent Ferry Rd., Raleigh, NC 27606",36
Thursday,2026-03-19 07:06:47,BUFFALO TRACE BOURBON WHISKEY,"1222 New Bern Ave., Raleigh, NC 27401",31
Friday,2026-03-20 06:55:33,OLD FORESTER 1924,"1793 West Williams St., Apex, NC 27502",2
Friday,2026-03-20 06:55:33,OLD FORESTER 1924,"6494 Tryon Rd., Cary, NC 27511",6
Friday,2026-03-20 06:55:33,OLD FORESTER 1924,"704 Money Ct., Knightdale, NC 27545",6
Friday,2026-03-20 06:55:33,OLD FORESTER 1924,"1415 E. Williams St., Apex, NC 27617",6
Friday,2026-03-20 06:55:33,OLD FORESTER 1924,"4501 Vineyard Pine Ln., Rolesville, NC 27571",3
Friday,2026-03-20 06:55:33,OLD FORESTER 1924,"1420 N Ardendell Dr., Zebulon, NC 27597",6
Friday,2026-03-20 06:55:33,BLANTON'S BOURBON,"6494 Tryon Rd., Cary, NC 27511",6
Friday,2026-03-20 06:55:33,BLANTON'S BOURBON,"704 Money Ct., Knightdale, NC 27545",6
Friday,2026-03-20 06:55:33,BLANTON'S BOURBON,"1415 E. Williams St., Apex, NC 27617",6
Friday,2026-03-20 06:55:33,BLANTON'S BOURBON,"1420 N Ardendell Dr., Zebulon, NC 27597",6
Friday,2026-03-20 06:55:33,EAGLE RARE 10Y,"2645 Appliance Ct., Raleigh, NC 27604",10
Friday,2026-03-20 06:55:33,EAGLE RARE 10Y,"1793 West Williams St., Apex, NC 27502",4
Friday,2026-03-20 06:55:33,EAGLE RARE 10Y,"6301 Town Center Dr., Raleigh, NC 27614",7
Friday,2026-03-20 06:55:33,EAGLE RARE 10Y,"6494 Tryon Rd., Cary, NC 27511",24
Friday,2026-03-20 06:55:33,EAGLE RARE 10Y,"704 Money Ct., Knightdale, NC 27545",24
Friday,2026-03-20 06:55:33,EAGLE RARE 10Y,"1415 E. Williams St., Apex, NC 27617",24
Friday,2026-03-20 06:55:33,EAGLE RARE 10Y,"1420 N Ardendell Dr., Zebulon, NC 27597",24
Friday,2026-03-20 06:55:33,BUFFALO TRACE BOURBON WHISKEY,"2645 Appliance Ct., Raleigh, NC 27604",22
Friday,2026-03-20 06:55:33,BUFFALO TRACE BOURBON WHISKEY,"6301 Town Center Dr., Raleigh, NC 27614",22
Friday,2026-03-20 06:55:33,BUFFALO TRACE BOURBON WHISKEY,"6494 Tryon Rd., Cary, NC 27511",36
Friday,2026-03-20 06:55:33,BUFFALO TRACE BOURBON WHISKEY,"704 Money Ct., Knightdale, NC 27545",36
Friday,2026-03-20 06:55:33,BUFFALO TRACE BOURBON WHISKEY,"1415 E. Williams St., Apex, NC 27617",36
Friday,2026-03-20 06:55:33,BUFFALO TRACE BOURBON WHISKEY,"4501 Vineyard Pine Ln., Rolesville, NC 27571",6
Friday,2026-03-20 06:55:33,BUFFALO TRACE BOURBON WHISKEY,"1420 N Ardendell Dr., Zebulon, NC 27597",36
Monday,2026-03-23 07:17:25,EAGLE RARE 10Y,"6301 Town Center Dr., Raleigh, NC 27614",5
Thursday,2026-04-02 07:12:02,OLD FORESTER 1924,"1601-61 Cross Link Rd., Raleigh, NC 27610",6
Thursday,2026-04-02 07:12:02,OLD FORESTER 1924,"7911 ACC Blvd., Raleigh, NC 27617",12
Wednesday,2026-04-01 07:12:02,OLD FORESTER 1924,"2109-106 Avent Ferry Rd., Raleigh, NC 27606",6
Thursday,2026-04-02 07:12:02,EAGLE RARE 10Y,"1505 Banyon Pl., Wendell, NC 27571",5
Thursday,2026-04-02 07:12:02,1792 FULL PROOF BARR SEL (BTB),"1601-61 Cross Link Rd., Raleigh, NC 27610",2
Wednesday,2026-04-01 07:12:02,1792 FULL PROOF BARR SEL (BTB),"2109-106 Avent Ferry Rd., Raleigh, NC 27606",2
Thursday,2026-04-02 07:12:02,BUFFALO TRACE BOURBON WHISKEY,"200 New Rand Road, Garner, NC 27529",12
Friday,2026-04-03 07:02:16,OLD FORESTER 1924,"100 Village Walk Dr., Holly Springs, NC 27540",12
Tuesday,2026-04-07 12:46:31,OLD FORESTER 1924,"2645 Appliance Ct., Raleigh, NC 27604",12
Tuesday,2026-04-07 12:46:31,OLD FORESTER 1924,"6301 Town Center Dr., Raleigh, NC 27614",12
Friday,2026-04-10 07:05:07,OLD FORESTER 1924,"420 Woodburn Rd., Raleigh, NC 27605",12
Monday,2026-04-13 07:39:17,PENELOPE COOPER SERIES HAVANA,"6494 Tryon Rd., Cary, NC 27511",6
Monday,2026-04-13 07:39:17,OLD FORESTER 1924,"6494 Tryon Rd., Cary, NC 27511",12
Monday,2026-04-13 07:39:17,OLD FORESTER 1924,"2109-106 Avent Ferry Rd., Raleigh, NC 27606",6
Tuesday,2026-04-14 07:36:56,OLD FORESTER SINGLE BARREL (BTB),"1505 Banyon Pl., Wendell, NC 27571",228
Tuesday,2026-04-14 07:36:56,OLD FORESTER 1924,"1415 E. Williams St., Apex, NC 27617",12
Wednesday,2026-04-15 07:39:48,OLD FITZGERALD 7Y BIB,"2109-106 Avent Ferry Rd., Raleigh, NC 27606",6
Wednesday,2026-04-15 07:39:48,E.H. TAYLOR STRGT RYE WHIS,"2109-106 Avent Ferry Rd., Raleigh, NC 27606",6
Wednesday,2026-04-15 07:39:48,BLANTON'S BOURBON,"2109-106 Avent Ferry Rd., Raleigh, NC 27606",6
Wednesday,2026-04-15 07:39:48,EAGLE RARE 10Y,"2109-106 Avent Ferry Rd., Raleigh, NC 27606",24
Wednesday,2026-04-15 07:39:48,JACK DANIEL'S SINGLE BARREL HERITAGE,"3615 SW Cary Parkway , Cary, NC 27513",30
Wednesday,2026-04-15 07:39:48,BUFFALO TRACE BOURBON WHISKEY,"2109-106 Avent Ferry Rd., Raleigh, NC 27606",36
Thursday,2026-04-16 07:32:30,OLD FITZGERALD 7Y BIB,"7200 Sandy Fork Rd., Raleigh, NC 27609",3
Thursday,2026-04-16 07:32:30,OLD FITZGERALD 7Y BIB,"2645 Appliance Ct., Raleigh, NC 27604",6
Thursday,2026-04-16 07:32:30,OLD FITZGERALD 7Y BIB,"11360 Capital Blvd., Wake Forest, NC 27587",12
Thursday,2026-04-16 07:32:30,OLD FITZGERALD 7Y BIB,"6301 Town Center Dr., Raleigh, NC 27614",6
Thursday,2026-04-16 07:32:30,OLD FITZGERALD 7Y BIB,"1222 New Bern Ave., Raleigh, NC 27401",6
Thursday,2026-04-16 07:32:30,E.H. TAYLOR SINGLE BARREL BOUR,"11360 Capital Blvd., Wake Forest, NC 27587",5
Thursday,2026-04-16 07:32:30,E.H. TAYLOR STRGT RYE WHIS,"2645 Appliance Ct., Raleigh, NC 27604",6
Thursday,2026-04-16 07:32:30,E.H. TAYLOR STRGT RYE WHIS,"11360 Capital Blvd., Wake Forest, NC 27587",5
Thursday,2026-04-16 07:32:30,E.H. TAYLOR STRGT RYE WHIS,"6301 Town Center Dr., Raleigh, NC 27614",6
Thursday,2026-04-16 07:32:30,E.H. TAYLOR STRGT RYE WHIS,"1222 New Bern Ave., Raleigh, NC 27401",6
Thursday,2026-04-16 07:32:30,E.H. TAYLOR JR. BARREL PROOF,"11360 Capital Blvd., Wake Forest, NC 27587",4
Thursday,2026-04-16 07:32:30,BLANTON'S BOURBON,"2645 Appliance Ct., Raleigh, NC 27604",6
Thursday,2026-04-16 07:32:30,BLANTON'S BOURBON,"11360 Capital Blvd., Wake Forest, NC 27587",5
Thursday,2026-04-16 07:32:30,BLANTON'S BOURBON,"6301 Town Center Dr., Raleigh, NC 27614",4
Thursday,2026-04-16 07:32:30,BLANTON'S BOURBON,"1222 New Bern Ave., Raleigh, NC 27401",6
Thursday,2026-04-16 07:32:30,EAGLE RARE 10Y,"2645 Appliance Ct., Raleigh, NC 27604",24
Thursday,2026-04-16 07:32:30,EAGLE RARE 10Y,"11360 Capital Blvd., Wake Forest, NC 27587",23
Thursday,2026-04-16 07:32:30,EAGLE RARE 10Y,"6301 Town Center Dr., Raleigh, NC 27614",24
Thursday,2026-04-16 07:32:30,EAGLE RARE 10Y,"1222 New Bern Ave., Raleigh, NC 27401",24
Thursday,2026-04-16 07:32:30,BUFFALO TRACE BOURBON WHISKEY,"7200 Sandy Fork Rd., Raleigh, NC 27609",14
Thursday,2026-04-16 07:32:30,BUFFALO TRACE BOURBON WHISKEY,"2645 Appliance Ct., Raleigh, NC 27604",36
Thursday,2026-04-16 07:32:30,BUFFALO TRACE BOURBON WHISKEY,"11360 Capital Blvd., Wake Forest, NC 27587",48
Thursday,2026-04-16 07:32:30,BUFFALO TRACE BOURBON WHISKEY,"6301 Town Center Dr., Raleigh, NC 27614",36
Thursday,2026-04-16 07:32:30,BUFFALO TRACE BOURBON WHISKEY,"1222 New Bern Ave., Raleigh, NC 27401",36
Friday,2026-04-17 07:09:36,OLD FITZGERALD 7Y BIB,"1415 E. Williams St., Apex, NC 27617",6
Friday,2026-04-17 07:09:36,OLD FITZGERALD 7Y BIB,"4215 The Circle at North Hills Rd, Raleigh, NC 27609",12
Friday,2026-04-17 07:09:36,E.H. TAYLOR SINGLE BARREL BOUR,"4215 The Circle at North Hills Rd, Raleigh, NC 27609",6
Friday,2026-04-17 07:09:36,E.H. TAYLOR STRGT RYE WHIS,"1415 E. Williams St., Apex, NC 27617",6
Friday,2026-04-17 07:09:36,E.H. TAYLOR STRGT RYE WHIS,"4215 The Circle at North Hills Rd, Raleigh, NC 27609",6
Friday,2026-04-17 07:09:36,E.H. TAYLOR JR. BARREL PROOF,"4215 The Circle at North Hills Rd, Raleigh, NC 27609",6
Friday,2026-04-17 07:09:36,BLANTON'S BOURBON,"1415 E. Williams St., Apex, NC 27617",6
Friday,2026-04-17 07:09:36,BLANTON'S BOURBON,"4215 The Circle at North Hills Rd, Raleigh, NC 27609",6
Friday,2026-04-17 07:09:36,EAGLE RARE 10Y,"1415 E. Williams St., Apex, NC 27617",24
Friday,2026-04-17 07:09:36,EAGLE RARE 10Y,"4215 The Circle at North Hills Rd, Raleigh, NC 27609",24
Friday,2026-04-17 07:09:36,BUFFALO TRACE BOURBON WHISKEY,"1415 E. Williams St., Apex, NC 27617",36
Friday,2026-04-17 07:09:36,BUFFALO TRACE BOURBON WHISKEY,"4215 The Circle at North Hills Rd, Raleigh, NC 27609",48
Monday,2026-04-20 06:56:38,OLD FITZGERALD 7Y BIB,"200 New Rand Road, Garner, NC 27529",6
Monday,2026-04-20 06:56:38,E.H. TAYLOR SINGLE BARREL BOUR,"200 New Rand Road, Garner, NC 27529",6
Monday,2026-04-20 06:56:38,E.H. TAYLOR STRGT RYE WHIS,"200 New Rand Road, Garner, NC 27529",6
Monday,2026-04-20 06:56:38,E.H. TAYLOR JR. BARREL PROOF,"200 New Rand Road, Garner, NC 27529",6
Monday,2026-04-20 06:56:38,BLANTON'S BOURBON,"200 New Rand Road, Garner, NC 27529",6
Monday,2026-04-20 06:56:38,EAGLE RARE 10Y,"200 New Rand Road, Garner, NC 27529",24
Monday,2026-04-20 06:56:38,BUFFALO TRACE BOURBON WHISKEY,"200 New Rand Road, Garner, NC 27529",36
Tuesday,2026-04-21 06:55:25,OLD FITZGERALD 7Y BIB,"7911 ACC Blvd., Raleigh, NC 27617",5
Tuesday,2026-04-21 06:55:25,E.H. TAYLOR STRGT RYE WHIS,"7911 ACC Blvd., Raleigh, NC 27617",6
Tuesday,2026-04-21 06:55:25,BLANTON'S BOURBON,"7911 ACC Blvd., Raleigh, NC 27617",4
Tuesday,2026-04-21 06:55:25,EAGLE RARE 10Y,"7911 ACC Blvd., Raleigh, NC 27617",20
Tuesday,2026-04-21 06:55:25,BUFFALO TRACE BOURBON WHISKEY,"7911 ACC Blvd., Raleigh, NC 27617",36
Wednesday,2026-04-22 06:59:06,OLD FORESTER 1924,"6809 Davis Circle, Raleigh, NC 27612",12
Wednesday,2026-04-22 06:59:06,OLD FITZGERALD 7Y BIB,"1940 Cinema Dr., Fuquay Varina, NC 27526",5
Wednesday,2026-04-22 06:59:06,OLD FITZGERALD 7Y BIB,"1601-61 Cross Link Rd., Raleigh, NC 27610",4
Wednesday,2026-04-22 06:59:06,OLD FITZGERALD 7Y BIB,"100 Village Walk Dr., Holly Springs, NC 27540",6
Wednesday,2026-04-22 06:59:06,E.H. TAYLOR SINGLE BARREL BOUR,"1940 Cinema Dr., Fuquay Varina, NC 27526",5
Wednesday,2026-04-22 06:59:06,E.H. TAYLOR STRGT RYE WHIS,"1940 Cinema Dr., Fuquay Varina, NC 27526",6
Wednesday,2026-04-22 06:59:06,E.H. TAYLOR STRGT RYE WHIS,"100 Village Walk Dr., Holly Springs, NC 27540",6
Wednesday,2026-04-22 06:59:06,E.H. TAYLOR JR. BARREL PROOF,"1940 Cinema Dr., Fuquay Varina, NC 27526",6
Wednesday,2026-04-22 06:59:06,BLANTON'S BOURBON,"1940 Cinema Dr., Fuquay Varina, NC 27526",6
Wednesday,2026-04-22 06:59:06,BLANTON'S BOURBON,"100 Village Walk Dr., Holly Springs, NC 27540",4
Wednesday,2026-04-22 06:59:06,EAGLE RARE 10Y,"1940 Cinema Dr., Fuquay Varina, NC 27526",23
Wednesday,2026-04-22 06:59:06,EAGLE RARE 10Y,"1601-61 Cross Link Rd., Raleigh, NC 27610",23
Wednesday,2026-04-22 06:59:06,EAGLE RARE 10Y,"100 Village Walk Dr, Holly Springs, NC 27540",24
Wednesday,2026-04-22 06:59:06,BUFFALO TRACE BOURBON WHISKEY,"1940 Cinema Dr., Fuquay Varina, NC 27526",36
Wednesday,2026-04-22 06:59:06,BUFFALO TRACE BOURBON WHISKEY,"1601-61 Cross Link Rd., Raleigh, NC 27610",33
Wednesday,2026-04-22 06:59:06,BUFFALO TRACE BOURBON WHISKEY,"100 Village Walk Dr., Holly Springs, NC 27540",36
Thursday,2026-04-23 06:57:43,OLD FITZGERALD 7Y BIB,"4501 Vineyard Pine Ln., Rolesville, NC 27571",6
Thursday,2026-04-23 06:57:43,E.H. TAYLOR STRGT RYE WHIS,"4501 Vineyard Pine Ln., Rolesville, NC 27571",6
Thursday,2026-04-23 06:57:43,BLANTON'S BOURBON,"4501 Vineyard Pine Ln., Rolesville, NC 27571",6
Thursday,2026-04-23 06:57:43,EAGLE RARE 10Y,"4501 Vineyard Pine Ln., Rolesville, NC 27571",24
Thursday,2026-04-23 06:57:43,BUFFALO TRACE BOURBON WHISKEY,"4501 Vineyard Pine Ln., Rolesville, NC 27571",36
Friday,2026-04-24 06:49:10,OLD FITZGERALD 7Y BIB,"665 Cary Towne Blvd., Cary, NC 27511",6
Friday,2026-04-24 06:49:10,OLD FITZGERALD 7Y BIB,"1505 Banyon Pl., Wendell, NC 27571",5
Friday,2026-04-24 06:49:10,OLD FITZGERALD 7Y BIB,"4009 Davis Dr., Morrisville, NC 27560",6
Friday,2026-04-24 06:49:10,OLD FITZGERALD 7Y BIB,"1420 N Ardendell Dr., Zebulon, NC 27597",6
Wednesday,2026-04-22 06:59:06,OLD FITZGERALD 7Y BIB,"6809 Davis Circle, Raleigh, NC 27612",6
Friday,2026-04-24 06:49:10,OLD FITZGERALD 7Y BIB,"420 Woodburn Rd., Raleigh, NC 27605",12
Friday,2026-04-24 06:49:10,E.H. TAYLOR SINGLE BARREL BOUR,"665 Cary Towne Blvd., Cary, NC 27511",6
Wednesday,2026-04-22 06:59:06,E.H. TAYLOR SINGLE BARREL BOUR,"6809 Davis Circle, Raleigh, NC 27612",6
Friday,2026-04-24 06:49:10,E.H. TAYLOR SINGLE BARREL BOUR,"420 Woodburn Rd., Raleigh, NC 27605",6
Friday,2026-04-24 06:49:10,E.H. TAYLOR STRGT RYE WHIS,"665 Cary Towne Blvd., Cary, NC 27511",6
Friday,2026-04-24 06:49:10,E.H. TAYLOR STRGT RYE WHIS,"1505 Banyon Pl., Wendell, NC 27571",6
Friday,2026-04-24 06:49:10,E.H. TAYLOR STRGT RYE WHIS,"4009 Davis Dr., Morrisville, NC 27560",6
Friday,2026-04-24 06:49:10,E.H. TAYLOR STRGT RYE WHIS,"1420 N Ardendell Dr., Zebulon, NC 27597",6
Wednesday,2026-04-22 06:59:06,E.H. TAYLOR STRGT RYE WHIS,"6809 Davis Circle, Raleigh, NC 27612",6
Friday,2026-04-24 06:49:10,E.H. TAYLOR STRGT RYE WHIS,"420 Woodburn Rd., Raleigh, NC 27605",6
Friday,2026-04-24 06:49:10,E.H. TAYLOR JR. BARREL PROOF,"665 Cary Towne Blvd., Cary, NC 27511",6
Wednesday,2026-04-22 06:59:06,E.H. TAYLOR JR. BARREL PROOF,"6809 Davis Circle, Raleigh, NC 27612",6
Friday,2026-04-24 06:49:10,E.H. TAYLOR JR. BARREL PROOF,"420 Woodburn Rd., Raleigh, NC 27605",6
Friday,2026-04-24 06:49:10,BLANTON'S BOURBON,"665 Cary Towne Blvd., Cary, NC 27511",6
Friday,2026-04-24 06:49:10,BLANTON'S BOURBON,"1505 Banyon Pl., Wendell, NC 27571",6
Friday,2026-04-24 06:49:10,BLANTON'S BOURBON,"4009 Davis Dr., Morrisville, NC 27560",6
Friday,2026-04-24 06:49:10,BLANTON'S BOURBON,"1420 N Ardendell Dr., Zebulon, NC 27597",6
Wednesday,2026-04-22 06:59:06,BLANTON'S BOURBON,"6809 Davis Circle, Raleigh, NC 27612",6
Friday,2026-04-24 06:49:10,BLANTON'S BOURBON,"420 Woodburn Rd., Raleigh, NC 27605",6
Friday,2026-04-24 06:49:10,EAGLE RARE 10Y,"665 Cary Towne Blvd., Cary, NC 27511",24
Friday,2026-04-24 06:49:10,EAGLE RARE 10Y,"1505 Banyon Pl., Wendell, NC 27571",24
Friday,2026-04-24 06:49:10,EAGLE RARE 10Y,"4009 Davis Dr., Morrisville, NC 27560",24
Friday,2026-04-24 06:49:10,EAGLE RARE 10Y,"1420 N Ardendell Dr., Zebulon, NC 27597",24
Wednesday,2026-04-22 06:59:06,EAGLE RARE 10Y,"6809 Davis Circle, Raleigh, NC 27612",24
Friday,2026-04-24 06:49:10,EAGLE RARE 10Y,"420 Woodburn Rd., Raleigh, NC 27605",24
Friday,2026-04-24 06:49:10,BUFFALO TRACE BOURBON WHISKEY,"665 Cary Towne Blvd., Cary, NC 27511",36
Friday,2026-04-24 06:49:10,BUFFALO TRACE BOURBON WHISKEY,"1505 Banyon Pl., Wendell, NC 27571",36
Friday,2026-04-24 06:49:10,BUFFALO TRACE BOURBON WHISKEY,"4009 Davis Dr., Morrisville, NC 27560",36
Friday,2026-04-24 06:49:10,BUFFALO TRACE BOURBON WHISKEY,"1420 N Ardendell Dr., Zebulon, NC 27597",36
Wednesday,2026-04-22 06:59:06,BUFFALO TRACE BOURBON WHISKEY,"6809 Davis Circle, Raleigh, NC 27612",36
Friday,2026-04-24 06:49:10,BUFFALO TRACE BOURBON WHISKEY,"420 Woodburn Rd., Raleigh, NC 27605",48
Monday,2026-04-27 07:15:20,OLD FORESTER SINGLE BARREL (BTB),"6301 Town Center Dr., Raleigh, NC 27614",12
Monday,2026-04-27 07:15:20,OLD FORESTER SINGLE BARREL (BTB),"100 Village Walk Dr., Holly Springs, NC 27540",12
Monday,2026-04-27 07:15:20,OLD FORESTER SINGLE BARREL (BTB),"2109-106 Avent Ferry Rd., Raleigh, NC 27606",12
Monday,2026-04-27 07:15:20,OLD FORESTER 1924,"2109-106 Avent Ferry Rd., Raleigh, NC 27606",6
