Weekday,TimestampDetected,Brand,StoreAddress,InventoryQty
Friday,2026-05-01 06:50:51,OLD FITZGERALD 7Y BIB,"3320 Olympia Dr., Raleigh, NC 27603",6
Friday,2026-05-01 06:50:51,OLD FITZGERALD 7Y BIB,"6494 Tryon Rd., Cary, NC 27511",6
Friday,2026-05-01 06:50:51,E.H. TAYLOR STRGT RYE WHIS,"3320 Olympia Dr., Raleigh, NC 27603",3
Friday,2026-05-01 06:50:51,E.H. TAYLOR STRGT RYE WHIS,"6494 Tryon Rd., Cary, NC 27511",6
Friday,2026-05-01 06:50:51,BLANTON'S BOURBON,"6494 Tryon Rd., Cary, NC 27511",6
Friday,2026-05-01 06:50:51,EAGLE RARE 10Y,"3320 Olympia Dr., Raleigh, NC 27603",22
Friday,2026-05-01 06:50:51,EAGLE RARE 10Y,"6494 Tryon Rd., Cary, NC 27511",24
Friday,2026-05-01 06:50:51,BUFFALO TRACE BOURBON WHISKEY,"3320 Olympia Dr., Raleigh, NC 27603",33
Friday,2026-05-01 06:50:51,BUFFALO TRACE BOURBON WHISKEY,"6494 Tryon Rd., Cary, NC 27511",36
Monday,2026-05-04 07:04:33,OLD FORESTER SINGLE BARREL (BTB),"420 Woodburn Rd., Raleigh, NC 27605",12
Monday,2026-05-04 07:04:33,OLD FORESTER 1924,"2109-106 Avent Ferry Rd., Raleigh, NC 27606",6
Wednesday,2026-05-06 07:19:03,OLD FORESTER SINGLE BARREL (BTB),"1940 Cinema Dr., Fuquay Varina, NC 27526",12
Wednesday,2026-05-06 07:19:03,OLD FITZGERALD 7Y BIB,"1793 West Williams St., Apex, NC 27502",6
Wednesday,2026-05-06 07:19:03,OLD FITZGERALD 7Y BIB,"7336 Creedmoor Rd., Raleigh, NC 27613",6
Wednesday,2026-05-06 07:19:03,OLD FITZGERALD 7Y BIB,"704 Money Ct., Knightdale, NC 27545",6
Wednesday,2026-05-06 07:19:03,OLD FITZGERALD 7Y BIB,"3615 SW Cary Parkway , Cary, NC 27513",6
Wednesday,2026-05-06 07:19:03,E.H. TAYLOR SINGLE BARREL BOUR,"7336 Creedmoor Rd., Raleigh, NC 27613",6
Wednesday,2026-05-06 07:19:03,E.H. TAYLOR SINGLE BARREL BOUR,"3615 SW Cary Parkway , Cary, NC 27513",6
Wednesday,2026-05-06 07:19:03,E.H. TAYLOR STRGT RYE WHIS,"1793 West Williams St., Apex, NC 27502",6
Wednesday,2026-05-06 07:19:03,E.H. TAYLOR STRGT RYE WHIS,"7336 Creedmoor Rd., Raleigh, NC 27613",6
Wednesday,2026-05-06 07:19:03,E.H. TAYLOR STRGT RYE WHIS,"704 Money Ct., Knightdale, NC 27545",6
Wednesday,2026-05-06 07:19:03,E.H. TAYLOR STRGT RYE WHIS,"3615 SW Cary Parkway , Cary, NC 27513",6
Wednesday,2026-05-06 07:19:03,E.H. TAYLOR JR. BARREL PROOF,"7336 Creedmoor Rd., Raleigh, NC 27613",6
Wednesday,2026-05-06 07:19:03,E.H. TAYLOR JR. BARREL PROOF,"3615 SW Cary Parkway , Cary, NC 27513",6
Wednesday,2026-05-06 07:19:03,BLANTON'S BOURBON,"1793 West Williams St., Apex, NC 27502",6
Wednesday,2026-05-06 07:19:03,BLANTON'S BOURBON,"7336 Creedmoor Rd., Raleigh, NC 27613",6
Wednesday,2026-05-06 07:19:03,BLANTON'S BOURBON,"704 Money Ct., Knightdale, NC 27545",6
Wednesday,2026-05-06 07:19:03,BLANTON'S BOURBON,"3615 SW Cary Parkway , Cary, NC 27513",6
Wednesday,2026-05-06 07:19:03,EAGLE RARE 10Y,"1793 West Williams St., Apex, NC 27502",23
Wednesday,2026-05-06 07:19:03,EAGLE RARE 10Y,"7336 Creedmoor Rd., Raleigh, NC 27613",24
Wednesday,2026-05-06 07:19:03,EAGLE RARE 10Y,"704 Money Ct., Knightdale, NC 27545",24
Wednesday,2026-05-06 07:19:03,EAGLE RARE 10Y,"3615 SW Cary Parkway , Cary, NC 27513",24
Wednesday,2026-05-06 07:19:03,BUFFALO TRACE BOURBON WHISKEY,"1793 West Williams St., Apex, NC 27502",36
Wednesday,2026-05-06 07:19:03,BUFFALO TRACE BOURBON WHISKEY,"7336 Creedmoor Rd., Raleigh, NC 27613",36
Wednesday,2026-05-06 07:19:03,BUFFALO TRACE BOURBON WHISKEY,"704 Money Ct., Knightdale, NC 27545",36
Wednesday,2026-05-06 07:19:03,BUFFALO TRACE BOURBON WHISKEY,"3615 SW Cary Parkway , Cary, NC 27513",36
Thursday,2026-05-07 06:59:24,OLD FORESTER SINGLE BARREL (BTB),"6809 Davis Circle, Raleigh, NC 27612",234
Tuesday,2026-05-12 11:09:31,OLD FORESTER SINGLE BARREL (BTB),"665 Cary Towne Blvd., Cary, NC 27511",12
Tuesday,2026-05-12 11:09:31,OLD FITZGERALD 7Y BIB,"1505 Banyon Pl., Wendell, NC 27571",6
Tuesday,2026-05-12 11:09:31,BLANTON'S BOURBON,"1505 Banyon Pl., Wendell, NC 27571",4
Tuesday,2026-05-12 11:09:31,EAGLE RARE 10Y,"1505 Banyon Pl., Wendell, NC 27571",20
Tuesday,2026-05-12 11:09:31,BUFFALO TRACE BOURBON WHISKEY,"1505 Banyon Pl., Wendell, NC 27571",34
Friday,2026-05-15 06:53:42,OLD FORESTER SINGLE BARREL (BTB),"200 New Rand Road, Garner, NC 27529",6
Friday,2026-05-15 06:53:42,OLD FITZGERALD 7Y BIB,"2645 Appliance Ct., Raleigh, NC 27604",4
Friday,2026-05-15 06:53:42,OLD FITZGERALD 7Y BIB,"3320 Olympia Dr., Raleigh, NC 27603",6
Friday,2026-05-15 06:53:42,OLD FITZGERALD 7Y BIB,"6494 Tryon Rd., Cary, NC 27511",6
Friday,2026-05-15 06:53:42,OLD FITZGERALD 7Y BIB,"1415 E. Williams St., Apex, NC 27617",6
Friday,2026-05-15 06:53:42,WELLER FULL PROOF,"665 Cary Towne Blvd., Cary, NC 27511",2
Friday,2026-05-15 06:53:42,WELLER FULL PROOF,"6494 Tryon Rd., Cary, NC 27511",6
Friday,2026-05-15 06:53:42,BLANTON'S BOURBON,"3320 Olympia Dr., Raleigh, NC 27603",5
Friday,2026-05-15 06:53:42,BLANTON'S BOURBON,"6494 Tryon Rd., Cary, NC 27511",6
Friday,2026-05-15 06:53:42,BLANTON'S BOURBON,"1415 E. Williams St., Apex, NC 27617",6
Friday,2026-05-15 06:53:42,STAGG BOURBON,"665 Cary Towne Blvd., Cary, NC 27511",2
Friday,2026-05-15 06:53:42,EAGLE RARE 10Y,"2645 Appliance Ct., Raleigh, NC 27604",9
Friday,2026-05-15 06:53:42,EAGLE RARE 10Y,"3320 Olympia Dr., Raleigh, NC 27603",23
Friday,2026-05-15 06:53:42,EAGLE RARE 10Y,"665 Cary Towne Blvd., Cary, NC 27511",10
Friday,2026-05-15 06:53:42,EAGLE RARE 10Y,"6301 Town Center Dr., Raleigh, NC 27614",5
Friday,2026-05-15 06:53:42,EAGLE RARE 10Y,"6494 Tryon Rd., Cary, NC 27511",24
Friday,2026-05-15 06:53:42,EAGLE RARE 10Y,"1415 E. Williams St., Apex, NC 27617",24
Friday,2026-05-15 06:53:42,BUFFALO TRACE BOURBON WHISKEY,"2645 Appliance Ct., Raleigh, NC 27604",25
Friday,2026-05-15 06:53:42,BUFFALO TRACE BOURBON WHISKEY,"3320 Olympia Dr., Raleigh, NC 27603",36
Friday,2026-05-15 06:53:42,BUFFALO TRACE BOURBON WHISKEY,"665 Cary Towne Blvd., Cary, NC 27511",19
Friday,2026-05-15 06:53:42,BUFFALO TRACE BOURBON WHISKEY,"6301 Town Center Dr., Raleigh, NC 27614",23
Friday,2026-05-15 06:53:42,BUFFALO TRACE BOURBON WHISKEY,"6494 Tryon Rd., Cary, NC 27511",36
Friday,2026-05-15 06:53:42,BUFFALO TRACE BOURBON WHISKEY,"704 Money Ct., Knightdale, NC 27545",7
Friday,2026-05-15 06:53:42,BUFFALO TRACE BOURBON WHISKEY,"1415 E. Williams St., Apex, NC 27617",36
Monday,2026-05-18 13:28:08,OLD FORESTER SINGLE BARREL (BTB),"4501 Vineyard Pine Ln., Rolesville, NC 27571",12
Monday,2026-05-18 07:37:51,OLD FITZGERALD 7Y BIB,"200 New Rand Road, Garner, NC 27529",6
Monday,2026-05-18 07:37:51,WELLER FULL PROOF,"200 New Rand Road, Garner, NC 27529",6
Monday,2026-05-18 07:37:51,E.H. TAYLOR JR. SMALL BATCH,"200 New Rand Road, Garner, NC 27529",6
Monday,2026-05-18 07:37:51,BLANTON'S BOURBON,"200 New Rand Road, Garner, NC 27529",6
Monday,2026-05-18 07:37:51,STAGG BOURBON,"200 New Rand Road, Garner, NC 27529",6
Monday,2026-05-18 07:37:51,EAGLE RARE 10Y,"200 New Rand Road, Garner, NC 27529",24
Monday,2026-05-18 07:37:51,BUFFALO TRACE BOURBON WHISKEY,"200 New Rand Road, Garner, NC 27529",36
Wednesday,2026-05-20 07:41:08,OLD FITZGERALD 7Y BIB,"100 Village Walk Dr., Holly Springs, NC 27540",6
Wednesday,2026-05-20 07:41:08,OLD FITZGERALD 7Y BIB,"2109-106 Avent Ferry Rd., Raleigh, NC 27606",6
Wednesday,2026-05-20 07:41:08,OLD FITZGERALD 7Y BIB,"3615 SW Cary Parkway , Cary, NC 27513",6
Wednesday,2026-05-20 07:41:08,WELLER FULL PROOF,"100 Village Walk Dr., Holly Springs, NC 27540",6
Wednesday,2026-05-20 07:41:08,E.H. TAYLOR JR. SMALL BATCH,"100 Village Walk Dr., Holly Springs, NC 27540",6
Wednesday,2026-05-20 07:41:08,BLANTON'S BOURBON,"100 Village Walk Dr., Holly Springs, NC 27540",4
Wednesday,2026-05-20 07:41:08,BLANTON'S BOURBON,"2109-106 Avent Ferry Rd., Raleigh, NC 27606",6
Wednesday,2026-05-20 07:41:08,BLANTON'S BOURBON,"3615 SW Cary Parkway , Cary, NC 27513",6
Wednesday,2026-05-20 07:41:08,STAGG BOURBON,"100 Village Walk Dr., Holly Springs, NC 27540",6
Wednesday,2026-05-20 07:41:08,EAGLE RARE 10Y,"100 Village Walk Dr., Holly Springs, NC 27540",24
Wednesday,2026-05-20 07:41:08,EAGLE RARE 10Y,"2109-106 Avent Ferry Rd., Raleigh, NC 27606",24
Wednesday,2026-05-20 07:41:08,EAGLE RARE 10Y,"3615 SW Cary Parkway , Cary, NC 27513",24
Wednesday,2026-05-20 07:41:08,BUFFALO TRACE BOURBON WHISKEY,"100 Village Walk Dr., Holly Springs, NC 27540",36
Wednesday,2026-05-20 07:41:08,BUFFALO TRACE BOURBON WHISKEY,"2109-106 Avent Ferry Rd., Raleigh, NC 27606",36
Wednesday,2026-05-20 07:41:08,BUFFALO TRACE BOURBON WHISKEY,"3615 SW Cary Parkway , Cary, NC 27513",36
Thursday,2026-05-21 07:30:19,PENELOPE COOPER SERIES HAVANA,"7911 ACC Blvd., Raleigh, NC 27617",2
Thursday,2026-05-21 07:30:19,OLD FITZGERALD 7Y BIB,"1940 Cinema Dr., Fuquay Varina, NC 27526",6
Thursday,2026-05-21 07:30:19,OLD FITZGERALD 7Y BIB,"209 S Salisbury St, Raleigh, NC 27601",6
Thursday,2026-05-21 07:30:19,OLD FITZGERALD 7Y BIB,"420 Woodburn Rd., Raleigh, NC 27605",12
Thursday,2026-05-21 07:30:19,WELLER FULL PROOF,"1940 Cinema Dr., Fuquay Varina, NC 27526",5
Thursday,2026-05-21 07:30:19,WELLER FULL PROOF,"420 Woodburn Rd., Raleigh, NC 27605",6
Thursday,2026-05-21 07:30:19,E.H. TAYLOR JR. SMALL BATCH,"1940 Cinema Dr., Fuquay Varina, NC 27526",5
Thursday,2026-05-21 07:30:19,E.H. TAYLOR JR. SMALL BATCH,"420 Woodburn Rd., Raleigh, NC 27605",6
Thursday,2026-05-21 07:30:19,BLANTON'S BOURBON,"1940 Cinema Dr., Fuquay Varina, NC 27526",3
Thursday,2026-05-21 07:30:19,BLANTON'S BOURBON,"209 S Salisbury St, Raleigh, NC 27601",6
Thursday,2026-05-21 07:30:19,BLANTON'S BOURBON,"420 Woodburn Rd., Raleigh, NC 27605",6
Thursday,2026-05-21 07:30:19,STAGG BOURBON,"1940 Cinema Dr., Fuquay Varina, NC 27526",5
Thursday,2026-05-21 07:30:19,STAGG BOURBON,"420 Woodburn Rd., Raleigh, NC 27605",6
Thursday,2026-05-21 07:30:19,EAGLE RARE 10Y,"1940 Cinema Dr., Fuquay Varina, NC 27526",20
Thursday,2026-05-21 07:30:19,EAGLE RARE 10Y,"209 S Salisbury St, Raleigh, NC 27601",24
Thursday,2026-05-21 07:30:19,EAGLE RARE 10Y,"420 Woodburn Rd., Raleigh, NC 27605",24
Thursday,2026-05-21 07:30:19,BUFFALO TRACE BOURBON WHISKEY,"1940 Cinema Dr., Fuquay Varina, NC 27526",36
Thursday,2026-05-21 07:30:19,BUFFALO TRACE BOURBON WHISKEY,"209 S Salisbury St, Raleigh, NC 27601",36
Thursday,2026-05-21 07:30:19,BUFFALO TRACE BOURBON WHISKEY,"420 Woodburn Rd., Raleigh, NC 27605",48
Thursday,2026-05-28 07:43:01,OLD FITZGERALD 7Y BIB,"7200 Sandy Fork Rd., Raleigh, NC 27609",3
Thursday,2026-05-28 07:43:01,OLD FORESTER SINGLE BARREL (BTB),"7200 Sandy Fork Rd., Raleigh, NC 27609",12
Saturday,2026-05-30 07:10:52,OLD FORESTER SINGLE BARREL (BTB),"2645 Appliance Ct., Raleigh, NC 27604",12
Monday,2026-06-01 07:56:31,OLD FORESTER SINGLE BARREL (BTB),"209 S Salisbury St, Raleigh, NC 27601",24
Monday,2026-06-01 07:56:31,OLD FORESTER SINGLE BARREL (BTB),"1601-61 Cross Link Rd., Raleigh, NC 27610",3
Monday,2026-06-01 07:56:31,OLD FORESTER SINGLE BARREL (BTB),"2109-106 Avent Ferry Rd., Raleigh, NC 27606",6
Tuesday,2026-06-02 08:12:29,OLD FORESTER SINGLE BARREL (BTB),"1505 Banyon Pl., Wendell, NC 27571",89
Friday,2026-06-05 07:05:16,OLD FITZGERALD 7Y BIB,"1793 West Williams St., Apex, NC 27502",2
Friday,2026-06-05 07:05:16,OLD FITZGERALD 7Y BIB,"11360 Capital Blvd., Wake Forest, NC 27587",4
Friday,2026-06-05 07:05:16,E.H. TAYLOR JR. SMALL BATCH,"11360 Capital Blvd., Wake Forest, NC 27587",2
Friday,2026-06-05 07:05:16,BLANTON'S BOURBON,"11360 Capital Blvd., Wake Forest, NC 27587",2
Friday,2026-06-05 07:05:16,EAGLE RARE 10Y,"1793 West Williams St., Apex, NC 27502",8
Friday,2026-06-05 07:05:16,EAGLE RARE 10Y,"11360 Capital Blvd., Wake Forest, NC 27587",7
Friday,2026-06-05 07:05:16,BUFFALO TRACE BOURBON WHISKEY,"1793 West Williams St., Apex, NC 27502",3
Tuesday,2026-06-09 07:46:48,OLD FORESTER SINGLE BARREL (BTB),"7200 Sandy Fork Rd., Raleigh, NC 27609",8
Tuesday,2026-06-09 07:46:48,OLD FORESTER SINGLE BARREL (BTB),"2645 Appliance Ct., Raleigh, NC 27604",12
Tuesday,2026-06-09 07:46:48,OLD FORESTER SINGLE BARREL (BTB),"209 S Salisbury St, Raleigh, NC 27601",24
Tuesday,2026-06-09 07:46:48,OLD FORESTER SINGLE BARREL (BTB),"2109-106 Avent Ferry Rd., Raleigh, NC 27606",6
Tuesday,2026-06-09 07:46:48,OLD FORESTER SINGLE BARREL (BTB),"1505 Banyon Pl., Wendell, NC 27571",80
Tuesday,2026-06-09 07:46:48,OLD FITZGERALD 7Y BIB,"1793 West Williams St., Apex, NC 27502",2
Tuesday,2026-06-09 07:46:48,OLD FITZGERALD 7Y BIB,"11360 Capital Blvd., Wake Forest, NC 27587",3
Tuesday,2026-06-09 07:46:48,OLD FITZGERALD 7Y BIB,"4009 Davis Dr., Morrisville, NC 27560",2
Tuesday,2026-06-09 07:46:48,WELLER FULL PROOF,"4009 Davis Dr., Morrisville, NC 27560",2
Tuesday,2026-06-09 07:46:48,E.H. TAYLOR JR. SMALL BATCH,"11360 Capital Blvd., Wake Forest, NC 27587",2
Tuesday,2026-06-09 07:46:48,EAGLE RARE 10Y,"1793 West Williams St., Apex, NC 27502",4
Tuesday,2026-06-09 07:46:48,EAGLE RARE 10Y,"11360 Capital Blvd., Wake Forest, NC 27587",6
Tuesday,2026-06-09 07:46:48,EAGLE RARE 10Y,"4009 Davis Dr., Morrisville, NC 27560",6
Tuesday,2026-06-09 07:46:48,BUFFALO TRACE BOURBON WHISKEY,"4009 Davis Dr., Morrisville, NC 27560",12
Friday,2026-06-12 13:57:06,EAGLE RARE 10Y,"3615 SW Cary Parkway , Cary, NC 27513",4
Friday,2026-06-12 13:57:06,BUFFALO TRACE BOURBON WHISKEY,"2645 Appliance Ct., Raleigh, NC 27604",16
Friday,2026-06-12 13:57:06,BUFFALO TRACE BOURBON WHISKEY,"704 Money Ct., Knightdale, NC 27545",25
Monday,2026-06-15 08:17:44,BUFFALO TRACE BOURBON WHISKEY,"1415 E. Williams St., Apex, NC 27617",2
Monday,2026-06-15 08:17:44,BUFFALO TRACE BOURBON WHISKEY,"209 S Salisbury St, Raleigh, NC 27601",14
Tuesday,2026-06-16 14:10:00,EAGLE RARE 10Y,"200 New Rand Road, Garner, NC 27529",2
Tuesday,2026-06-16 14:10:00,BUFFALO TRACE BOURBON WHISKEY,"200 New Rand Road, Garner, NC 27529",27
Wednesday,2026-06-17 07:49:34,EAGLE RARE 10Y,"1601-61 Cross Link Rd., Raleigh, NC 27610",5
Wednesday,2026-06-17 07:49:34,EAGLE RARE 10Y,"7911 ACC Blvd., Raleigh, NC 27617",3
Wednesday,2026-06-17 07:49:34,BUFFALO TRACE BOURBON WHISKEY,"1601-61 Cross Link Rd., Raleigh, NC 27610",32
Wednesday,2026-06-17 07:49:34,BUFFALO TRACE BOURBON WHISKEY,"7911 ACC Blvd., Raleigh, NC 27617",21
Thursday,2026-06-18 07:56:41,EAGLE RARE 10Y,"100 Village Walk Dr., Holly Springs, NC 27540",4
Thursday,2026-06-18 07:56:41,EAGLE RARE 10Y,"4009 Davis Dr., Morrisville, NC 27560",6
Thursday,2026-06-18 07:56:41,JACK DANIEL'S SINGLE BARREL HERITAGE,"3320 Olympia Dr., Raleigh, NC 27603",12
Thursday,2026-06-18 07:56:41,BUFFALO TRACE BOURBON WHISKEY,"100 Village Walk Dr., Holly Springs, NC 27540",12
Thursday,2026-06-18 07:56:41,BUFFALO TRACE BOURBON WHISKEY,"4009 Davis Dr., Morrisville, NC 27560",24
Thursday,2026-06-18 07:56:41,BUFFALO TRACE BOURBON WHISKEY,"2109-106 Avent Ferry Rd., Raleigh, NC 27606",24
Thursday,2026-06-18 07:56:41,BUFFALO TRACE BOURBON WHISKEY,"6809 Davis Circle, Raleigh, NC 27612",20
Saturday,2026-06-20 21:30:03,PENELOPE RIVIERA CASK FINISH,"4009 Davis Dr., Morrisville, NC 27560",6
Saturday,2026-06-20 21:30:03,PENELOPE RIVIERA CASK FINISH,"6809 Davis Circle, Raleigh, NC 27612",6
Saturday,2026-06-20 21:30:03,PENELOPE RIVIERA CASK FINISH,"3615 SW Cary Parkway , Cary, NC 27513",2
Saturday,2026-06-20 21:30:03,PENELOPE RIVIERA CASK FINISH,"7911 ACC Blvd., Raleigh, NC 27617",2
Saturday,2026-06-20 21:30:03,PENELOPE RIVIERA CASK FINISH,"100 Village Walk Dr, Holly Springs, NC 27540",3
Saturday,2026-06-20 21:30:03,PENELOPE RIVIERA CASK FINISH,"4215 The Circle at North Hills Rd, Raleigh, NC 27609",2
Tuesday,2026-06-23 12:04:38,HEAVEN HILL GRAIN TO GLASS BOURBON,"7200 Sandy Fork Rd., Raleigh, NC 27609",16
Tuesday,2026-06-23 12:04:38,HEAVEN HILL GRAIN TO GLASS BOURBON,"1940 Cinema Dr., Fuquay Varina, NC 27526",5
Tuesday,2026-06-23 12:04:38,HEAVEN HILL GRAIN TO GLASS BOURBON,"4215 The Circle at North Hills Rd, Raleigh, NC 27609",8
Thursday,2026-07-02 07:23:30,PENELOPE RIVIERA CASK FINISH,"3320 Olympia Dr., Raleigh, NC 27603",4
Thursday,2026-07-02 07:23:30,PENELOPE RIVIERA CASK FINISH,"1793 West Williams St., Apex, NC 27502",2
Thursday,2026-07-02 07:23:30,PENELOPE RIVIERA CASK FINISH,"665 Cary Towne Blvd., Cary, NC 27511",2
Thursday,2026-07-02 07:23:30,PENELOPE RIVIERA CASK FINISH,"7336 Creedmoor Rd., Raleigh, NC 27613",5
Thursday,2026-07-02 07:23:30,PENELOPE RIVIERA CASK FINISH,"4501 Vineyrd Pine Ln., Rolesville, NC 27571",4
Thursday,2026-07-02 07:23:30,PENELOPE RIO CASK FINISH,"1505 Banyon Pl., Wendell, NC 27571",2
Thursday,2026-07-02 07:23:30,OLD FORESTER SINGLE BARREL (BTB),"2645 Appliance Ct., Raleigh, NC 27604",6
Thursday,2026-07-02 07:23:30,OLD FORESTER SINGLE BARREL (BTB),"1505 Banyon Pl., Wendell, NC 27571",35
Thursday,2026-07-02 07:23:30,OLD FORESTER SINGLE BARREL (BTB),"209 S Salisbury St, Raleigh, NC 27601",20
Thursday,2026-07-02 07:23:30,OLD FORESTER SINGLE BARREL (BTB),"2109-106 Avent Ferry Rd., Raleigh, NC 27606",6
Thursday,2026-07-02 07:23:30,EAGLE RARE 10Y,"3320 Olympia Dr., Raleigh, NC 27603",3
Thursday,2026-07-02 07:23:30,EAGLE RARE 10Y,"1505 Banyon Pl., Wendell, NC 27571",2
Thursday,2026-07-02 07:23:30,BUFFALO TRACE BOURBON WHISKEY,"1222 New Bern Ave., Raleigh, NC 27401",8
Friday,2026-07-10 06:51:58,PENELOPE RIVIERA CASK FINISH,"209 S Salisbury St, Raleigh, NC 27601",11
Friday,2026-07-10 06:51:58,PENELOPE RIO CASK FINISH,"209 S Salisbury St, Raleigh, NC 27601",8
Friday,2026-07-17 06:54:57,BUFFALO TRACE BOURBON WHISKEY,"704 Money Ct., Knightdale, NC 27545",24
Friday,2026-07-17 20:18:46,ELMER T LEE SINGLE BARREL,"665 Cary Towne Blvd., Cary, NC 27511",2
Friday,2026-07-17 20:18:46,WILD TURKEY 101 8Y,"2645 Appliance Ct., Raleigh, NC 27604",12
Friday,2026-07-17 20:18:46,WILD TURKEY 101 8Y,"1940 Cinema Dr., Fuquay Varina, NC 27526",11
Friday,2026-07-17 20:18:46,WILD TURKEY 101 8Y,"6301 Town Center Dr., Raleigh, NC 27614",6
Monday,2026-07-20 20:18:46,WILD TURKEY 101 8Y,"200 New Rand Road, Garner, NC 27529",6
Friday,2026-07-17 20:18:46,WILD TURKEY 101 8Y,"704 Money Ct., Knightdale, NC 27545",9
Friday,2026-07-17 20:18:46,WILD TURKEY 101 8Y,"7911 ACC Blvd., Raleigh, NC 27617",2
Friday,2026-07-17 20:18:46,WILD TURKEY 101 8Y,"2109-106 Avent Ferry Rd., Raleigh, NC 27606",12
Friday,2026-07-17 20:18:46,WILD TURKEY 101 8Y,"3615 SW Cary Parkway , Cary, NC 27513",4
Friday,2026-07-17 20:18:46,PEERLESS HIGH RYE BOURBON,"7200 Sandy Fork Rd., Raleigh, NC 27609",7
Friday,2026-07-17 20:18:46,PEERLESS HIGH RYE BOURBON,"11360 Capital Blvd., Wake Forest, NC 27587",8
Friday,2026-07-17 20:18:46,PEERLESS HIGH RYE BOURBON,"209 S Salisbury St, Raleigh, NC 27601",9
Friday,2026-07-17 20:18:46,PEERLESS HIGH RYE BOURBON,"4215 The Circle at North Hills Rd, Raleigh, NC 27609",3
Friday,2026-07-17 20:18:46,PEERLESS HIGH RYE BOURBON,"2109-106 Avent Ferry Rd., Raleigh, NC 27606",11
Monday,2026-07-20 07:19:56,E.H. TAYLOR JR. SMALL BATCH,"200 New Rand Road, Garner, NC 27529",2
Monday,2026-07-20 07:19:56,BUFFALO TRACE BOURBON WHISKEY,"200 New Rand Road, Garner, NC 27529",21
Friday,2026-07-17 12:59:31,E.H. TAYLOR JR. SMALL BATCH,"3615 SW Cary Parkway , Cary, NC 27513",2
Monday,2026-07-20 20:18:46,E.H. TAYLOR JR. SMALL BATCH,"200 New Rand Road, Garner, NC 27529",2
Friday,2026-07-17 13:22:29,E.H. TAYLOR JR. SMALL BATCH,"3615 SW Cary Parkway , Cary, NC 27513",2
Monday,2026-07-20 20:18:46,BUFFALO TRACE BOURBON WHISKEY,"200 New Rand Road, Garner, NC 27529",21
Monday,2026-07-20 20:18:46,E.H. TAYLOR JR. SMALL BATCH,"200 New Rand Road, Garner, NC 27529",2
Friday,2026-07-17 14:12:54,E.H. TAYLOR JR. SMALL BATCH,"3615 SW Cary Parkway , Cary, NC 27513",2
Monday,2026-07-20 20:18:46,BUFFALO TRACE BOURBON WHISKEY,"200 New Rand Road, Garner, NC 27529",21
Wednesday,2026-07-22 07:15:48,HEAVEN HILL GRAIN TO GLASS BOURBON,"100 Village Walk Dr, Holly Springs, NC 27540",23
Wednesday,2026-07-22 07:15:48,BUFFALO TRACE BOURBON WHISKEY,"100 Village Walk Dr, Holly Springs, NC 27540",17
Wednesday,2026-07-22 07:15:48,BUFFALO TRACE BOURBON WHISKEY,"2109-106 Avent Ferry Rd., Raleigh, NC 27606",25
Wednesday,2026-07-22 07:15:48,WILD TURKEY 101 8Y,"100 Village Walk Dr, Holly Springs, NC 27540",10
